colour	size	x	xend	y	yend	key	showSelectedlegendcoloursize	showSelected2
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	TPR=0.750
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	TPR=0.750
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	TPR=0.750
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	TPR=0.750
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	TPR=0.750
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	TPR=0.750
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	TPR=0.750
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	TPR=0.750
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	TPR=0.800
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	TPR=0.800
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	TPR=0.800
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	TPR=0.800
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	TPR=0.800
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	TPR=0.800
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	TPR=0.800
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	TPR=0.800
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	TPR=0.800
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	TPR=0.800
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	TPR=0.829
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	TPR=0.829
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	TPR=0.829
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	TPR=0.829
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	TPR=0.829
#00BFFF	2	0.882987262179246	0.882987262179246	0	1	168882565 AIC	AIC	TPR=0.829
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	TPR=0.829
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	TPR=0.829
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	TPR=0.829
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	TPR=0.829
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	TPR=0.829
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	TPR=0.850
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	TPR=0.850
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	TPR=0.850
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	TPR=0.850
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	TPR=0.850
#00BFFF	2	0.882987262179246	0.882987262179246	0	1	168882565 AIC	AIC	TPR=0.850
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	TPR=0.850
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	TPR=0.850
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	TPR=0.850
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	TPR=0.850
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	TPR=0.850
#00BFFF	2	0.0145836926544877	0.0145836926544877	0	1	2808851 AIC	AIC	TPR=0.900
#00BFFF	2	0.0521674705211635	0.0521674705211635	0	1	9996382 AIC	AIC	TPR=0.900
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	TPR=0.900
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	TPR=0.900
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	TPR=0.900
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	TPR=0.900
#00BFFF	2	0.882987262179246	0.882987262179246	0	1	168882565 AIC	AIC	TPR=0.900
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	TPR=0.900
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	TPR=0.900
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	TPR=0.900
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	TPR=0.900
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	TPR=0.900
#00BFFF	2	0.0145836926544877	0.0145836926544877	0	1	2808851 AIC	AIC	TPR=0.950
#00BFFF	2	0.0521674705211635	0.0521674705211635	0	1	9996382 AIC	AIC	TPR=0.950
#00BFFF	2	0.102347054057366	0.102347054057366	0	1	19592738 AIC	AIC	TPR=0.950
#00BFFF	2	0.10257128509894	0.10257128509894	0	1	19635620 AIC	AIC	TPR=0.950
#00BFFF	2	0.125729950946309	0.125729950946309	0	1	24064489 AIC	AIC	TPR=0.950
#00BFFF	2	0.125929427784469	0.125929427784469	0	1	24102637 AIC	AIC	TPR=0.950
#00BFFF	2	0.218636392899888	0.218636392899888	0	1	41831940 AIC	AIC	TPR=0.950
#00BFFF	2	0.218843085792275	0.218843085792275	0	1	41871468 AIC	AIC	TPR=0.950
#00BFFF	2	0.360861025446903	0.360861025446903	0	1	69031014 AIC	AIC	TPR=0.950
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	TPR=0.950
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	TPR=0.950
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	TPR=0.950
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	TPR=0.950
#00BFFF	2	0.726364902015814	0.726364902015814	0	1	138930066 AIC	AIC	TPR=0.950
#00BFFF	2	0.742441125677687	0.742441125677687	0	1	142004487 AIC	AIC	TPR=0.950
#00BFFF	2	0.957085675814434	0.957085675814434	0	1	183053164 AIC	AIC	TPR=0.950
#00BFFF	2	0.97900441438457	0.97900441438457	0	1	187244909 AIC	AIC	TPR=0.950
#00BFFF	2	0.979243919407593	0.979243919407593	0	1	187290712 AIC	AIC	TPR=0.950
#00BFFF	2	0.9991117194117	0.9991117194117	0	1	191090235 AIC	AIC	TPR=0.950
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	TPR=0.950
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	TPR=0.950
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	TPR=0.950
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	TPR=0.950
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	TPR=0.950
#FF0000	5	0.882987262179246	0.882987262179246	0	1	168882565 BIC	BIC	TPR=0.950
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	FPR=0.015
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.015
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.015
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	FPR=0.020
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.020
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.020
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.020
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.020
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	FPR=0.020
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.020
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.020
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	FPR=0.030
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.030
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.030
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.030
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.030
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	FPR=0.030
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	FPR=0.030
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	FPR=0.030
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.030
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.030
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	FPR=0.040
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.040
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.040
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.040
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.040
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	FPR=0.040
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	FPR=0.040
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	FPR=0.040
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.040
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.040
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	FPR=0.048
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.048
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.048
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.048
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.048
#00BFFF	2	0.882987262179246	0.882987262179246	0	1	168882565 AIC	AIC	FPR=0.048
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	FPR=0.048
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	FPR=0.048
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	FPR=0.048
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.048
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.048
#00BFFF	2	0.0262710859902252	0.0262710859902252	0	1	5043951 AIC	AIC	FPR=0.061
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.061
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.061
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.061
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.061
#00BFFF	2	0.882987262179246	0.882987262179246	0	1	168882565 AIC	AIC	FPR=0.061
#FF0000	5	0.0262710859902252	0.0262710859902252	0	1	5043951 BIC	BIC	FPR=0.061
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	FPR=0.061
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	FPR=0.061
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.061
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.061
#FF0000	5	0.882987262179246	0.882987262179246	0	1	168882565 BIC	BIC	FPR=0.061
#00BFFF	2	0.0145836926544877	0.0145836926544877	0	1	2808851 AIC	AIC	FPR=0.080
#00BFFF	2	0.0521674705211635	0.0521674705211635	0	1	9996382 AIC	AIC	FPR=0.080
#00BFFF	2	0.102347054057366	0.102347054057366	0	1	19592738 AIC	AIC	FPR=0.080
#00BFFF	2	0.10257128509894	0.10257128509894	0	1	19635620 AIC	AIC	FPR=0.080
#00BFFF	2	0.360861025446903	0.360861025446903	0	1	69031014 AIC	AIC	FPR=0.080
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.080
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.080
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.080
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.080
#00BFFF	2	0.882987262179246	0.882987262179246	0	1	168882565 AIC	AIC	FPR=0.080
#FF0000	5	0.0145836926544877	0.0145836926544877	0	1	2808851 BIC	BIC	FPR=0.080
#FF0000	5	0.0521674705211635	0.0521674705211635	0	1	9996382 BIC	BIC	FPR=0.080
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	FPR=0.080
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	FPR=0.080
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.080
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.080
#FF0000	5	0.882987262179246	0.882987262179246	0	1	168882565 BIC	BIC	FPR=0.080
#00BFFF	2	0.0145836926544877	0.0145836926544877	0	1	2808851 AIC	AIC	FPR=0.100
#00BFFF	2	0.0521674705211635	0.0521674705211635	0	1	9996382 AIC	AIC	FPR=0.100
#00BFFF	2	0.102347054057366	0.102347054057366	0	1	19592738 AIC	AIC	FPR=0.100
#00BFFF	2	0.10257128509894	0.10257128509894	0	1	19635620 AIC	AIC	FPR=0.100
#00BFFF	2	0.125729950946309	0.125729950946309	0	1	24064489 AIC	AIC	FPR=0.100
#00BFFF	2	0.125929427784469	0.125929427784469	0	1	24102637 AIC	AIC	FPR=0.100
#00BFFF	2	0.218636392899888	0.218636392899888	0	1	41831940 AIC	AIC	FPR=0.100
#00BFFF	2	0.218843085792275	0.218843085792275	0	1	41871468 AIC	AIC	FPR=0.100
#00BFFF	2	0.360861025446903	0.360861025446903	0	1	69031014 AIC	AIC	FPR=0.100
#00BFFF	2	0.361290490482945	0.361290490482945	0	1	69113145 AIC	AIC	FPR=0.100
#00BFFF	2	0.361519594975635	0.361519594975635	0	1	69156959 AIC	AIC	FPR=0.100
#00BFFF	2	0.530620452866177	0.530620452866177	0	1	101495849 AIC	AIC	FPR=0.100
#00BFFF	2	0.530807102906497	0.530807102906497	0	1	101531544 AIC	AIC	FPR=0.100
#00BFFF	2	0.726364902015814	0.726364902015814	0	1	138930066 AIC	AIC	FPR=0.100
#00BFFF	2	0.742441125677687	0.742441125677687	0	1	142004487 AIC	AIC	FPR=0.100
#00BFFF	2	0.957085675814434	0.957085675814434	0	1	183053164 AIC	AIC	FPR=0.100
#00BFFF	2	0.97900441438457	0.97900441438457	0	1	187244909 AIC	AIC	FPR=0.100
#00BFFF	2	0.979243919407593	0.979243919407593	0	1	187290712 AIC	AIC	FPR=0.100
#00BFFF	2	0.9991117194117	0.9991117194117	0	1	191090235 AIC	AIC	FPR=0.100
#FF0000	5	0.0145836926544877	0.0145836926544877	0	1	2808851 BIC	BIC	FPR=0.100
#FF0000	5	0.0521674705211635	0.0521674705211635	0	1	9996382 BIC	BIC	FPR=0.100
#FF0000	5	0.360861025446903	0.360861025446903	0	1	69031014 BIC	BIC	FPR=0.100
#FF0000	5	0.361290490482945	0.361290490482945	0	1	69113145 BIC	BIC	FPR=0.100
#FF0000	5	0.361519594975635	0.361519594975635	0	1	69156959 BIC	BIC	FPR=0.100
#FF0000	5	0.530620452866177	0.530620452866177	0	1	101495849 BIC	BIC	FPR=0.100
#FF0000	5	0.530807102906497	0.530807102906497	0	1	101531544 BIC	BIC	FPR=0.100
#FF0000	5	0.882987262179246	0.882987262179246	0	1	168882565 BIC	BIC	FPR=0.100
