colour	size	x	xend	y	yend	key	showSelectedlegendcoloursize	showSelected2
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	TPR=0.750
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	TPR=0.750
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	TPR=0.750
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	TPR=0.750
#00BFFF	2	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 AIC	AIC	TPR=0.750
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	TPR=0.750
#FF0000	5	0.0262710859902252	0.530620452866177	0.255810453674237	0.255810453674237	5043951 BIC	BIC	TPR=0.750
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	TPR=0.750
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	TPR=0.750
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	TPR=0.800
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	TPR=0.800
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	TPR=0.800
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	TPR=0.800
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	TPR=0.800
#00BFFF	2	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 AIC	AIC	TPR=0.800
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	TPR=0.800
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	TPR=0.800
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	TPR=0.800
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	TPR=0.800
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	TPR=0.800
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	TPR=0.800
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	TPR=0.829
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	TPR=0.829
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	TPR=0.829
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	TPR=0.829
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	TPR=0.829
#00BFFF	2	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 AIC	AIC	TPR=0.829
#00BFFF	2	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 AIC	AIC	TPR=0.829
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	TPR=0.829
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	TPR=0.829
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	TPR=0.829
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	TPR=0.829
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	TPR=0.829
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	TPR=0.829
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	TPR=0.850
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	TPR=0.850
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	TPR=0.850
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	TPR=0.850
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	TPR=0.850
#00BFFF	2	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 AIC	AIC	TPR=0.850
#00BFFF	2	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 AIC	AIC	TPR=0.850
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	TPR=0.850
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	TPR=0.850
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	TPR=0.850
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	TPR=0.850
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	TPR=0.850
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	TPR=0.850
#00BFFF	2	0	0.0145836926544877	0.321199332977297	0.321199332977297	19862 AIC	AIC	TPR=0.900
#00BFFF	2	0.0145836926544877	0.0521674705211635	0.276485798745627	0.276485798745627	2808851 AIC	AIC	TPR=0.900
#00BFFF	2	0.0521674705211635	0.361290490482945	0.25456915608298	0.25456915608298	9996382 AIC	AIC	TPR=0.900
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	TPR=0.900
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	TPR=0.900
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	TPR=0.900
#00BFFF	2	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 AIC	AIC	TPR=0.900
#00BFFF	2	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 AIC	AIC	TPR=0.900
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	TPR=0.900
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	TPR=0.900
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	TPR=0.900
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	TPR=0.900
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	TPR=0.900
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	TPR=0.900
#00BFFF	2	0	0.0145836926544877	0.321199332977297	0.321199332977297	19862 AIC	AIC	TPR=0.950
#00BFFF	2	0.0145836926544877	0.0521674705211635	0.276485798745627	0.276485798745627	2808851 AIC	AIC	TPR=0.950
#00BFFF	2	0.0521674705211635	0.102347054057366	0.252014746433281	0.252014746433281	9996382 AIC	AIC	TPR=0.950
#00BFFF	2	0.102347054057366	0.10257128509894	0.578201872459156	0.578201872459156	19592738 AIC	AIC	TPR=0.950
#00BFFF	2	0.10257128509894	0.125729950946309	0.257365818041996	0.257365818041996	19635620 AIC	AIC	TPR=0.950
#00BFFF	2	0.125729950946309	0.125929427784469	0.574064587851904	0.574064587851904	24064489 AIC	AIC	TPR=0.950
#00BFFF	2	0.125929427784469	0.218636392899888	0.25895792444853	0.25895792444853	24102637 AIC	AIC	TPR=0.950
#00BFFF	2	0.218636392899888	0.218843085792275	0.531457967760568	0.531457967760568	41831940 AIC	AIC	TPR=0.950
#00BFFF	2	0.218843085792275	0.360861025446903	0.24963444337255	0.24963444337255	41871468 AIC	AIC	TPR=0.950
#00BFFF	2	0.360861025446903	0.361290490482945	0.436359276738131	0.436359276738131	69031014 AIC	AIC	TPR=0.950
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	TPR=0.950
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	TPR=0.950
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	TPR=0.950
#00BFFF	2	0.530807102906497	0.726364902015814	0.25272879906347	0.25272879906347	101531544 AIC	AIC	TPR=0.950
#00BFFF	2	0.726364902015814	0.742441125677687	0.289601146638127	0.289601146638127	138930066 AIC	AIC	TPR=0.950
#00BFFF	2	0.742441125677687	0.957085675814434	0.259648604411002	0.259648604411002	142004487 AIC	AIC	TPR=0.950
#00BFFF	2	0.957085675814434	0.97900441438457	0.289724995860951	0.289724995860951	183053164 AIC	AIC	TPR=0.950
#00BFFF	2	0.97900441438457	0.979243919407593	0.566276116881576	0.566276116881576	187244909 AIC	AIC	TPR=0.950
#00BFFF	2	0.979243919407593	0.9991117194117	0.25629446746314	0.25629446746314	187290712 AIC	AIC	TPR=0.950
#00BFFF	2	0.9991117194117	1	0.359479024751774	0.359479024751774	191090235 AIC	AIC	TPR=0.950
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	TPR=0.950
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	TPR=0.950
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	TPR=0.950
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	TPR=0.950
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	TPR=0.950
#FF0000	5	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 BIC	BIC	TPR=0.950
#FF0000	5	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 BIC	BIC	TPR=0.950
#00BFFF	2	0	1	0.258998713598007	0.258998713598007	19862 AIC	AIC	FPR=0.012
#FF0000	5	0	1	0.258998713598007	0.258998713598007	19862 BIC	BIC	FPR=0.012
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	FPR=0.015
#00BFFF	2	0.0262710859902252	0.530620452866177	0.255810453674237	0.255810453674237	5043951 AIC	AIC	FPR=0.015
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.015
#00BFFF	2	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 AIC	AIC	FPR=0.015
#FF0000	5	0	1	0.258998713598007	0.258998713598007	19862 BIC	BIC	FPR=0.015
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	FPR=0.020
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	FPR=0.020
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.020
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.020
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.020
#00BFFF	2	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 AIC	AIC	FPR=0.020
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	FPR=0.020
#FF0000	5	0.0262710859902252	0.530620452866177	0.255810453674237	0.255810453674237	5043951 BIC	BIC	FPR=0.020
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	FPR=0.020
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	FPR=0.020
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	FPR=0.030
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	FPR=0.030
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.030
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.030
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.030
#00BFFF	2	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 AIC	AIC	FPR=0.030
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	FPR=0.030
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	FPR=0.030
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	FPR=0.030
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	FPR=0.030
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	FPR=0.030
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	FPR=0.030
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	FPR=0.040
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	FPR=0.040
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.040
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.040
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.040
#00BFFF	2	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 AIC	AIC	FPR=0.040
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	FPR=0.040
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	FPR=0.040
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	FPR=0.040
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	FPR=0.040
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	FPR=0.040
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	FPR=0.040
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	FPR=0.048
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	FPR=0.048
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.048
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.048
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.048
#00BFFF	2	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 AIC	AIC	FPR=0.048
#00BFFF	2	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 AIC	AIC	FPR=0.048
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	FPR=0.048
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	FPR=0.048
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	FPR=0.048
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	FPR=0.048
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	FPR=0.048
#FF0000	5	0.530807102906497	1	0.259423504084781	0.259423504084781	101531544 BIC	BIC	FPR=0.048
#00BFFF	2	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 AIC	AIC	FPR=0.061
#00BFFF	2	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 AIC	AIC	FPR=0.061
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.061
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.061
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.061
#00BFFF	2	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 AIC	AIC	FPR=0.061
#00BFFF	2	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 AIC	AIC	FPR=0.061
#FF0000	5	0	0.0262710859902252	0.305870605053869	0.305870605053869	19862 BIC	BIC	FPR=0.061
#FF0000	5	0.0262710859902252	0.361290490482945	0.256003784015989	0.256003784015989	5043951 BIC	BIC	FPR=0.061
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	FPR=0.061
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	FPR=0.061
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	FPR=0.061
#FF0000	5	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 BIC	BIC	FPR=0.061
#FF0000	5	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 BIC	BIC	FPR=0.061
#00BFFF	2	0	0.0145836926544877	0.321199332977297	0.321199332977297	19862 AIC	AIC	FPR=0.080
#00BFFF	2	0.0145836926544877	0.0521674705211635	0.276485798745627	0.276485798745627	2808851 AIC	AIC	FPR=0.080
#00BFFF	2	0.0521674705211635	0.102347054057366	0.252014746433281	0.252014746433281	9996382 AIC	AIC	FPR=0.080
#00BFFF	2	0.102347054057366	0.10257128509894	0.578201872459156	0.578201872459156	19592738 AIC	AIC	FPR=0.080
#00BFFF	2	0.10257128509894	0.360861025446903	0.254504392203714	0.254504392203714	19635620 AIC	AIC	FPR=0.080
#00BFFF	2	0.360861025446903	0.361290490482945	0.436359276738131	0.436359276738131	69031014 AIC	AIC	FPR=0.080
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.080
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.080
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.080
#00BFFF	2	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 AIC	AIC	FPR=0.080
#00BFFF	2	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 AIC	AIC	FPR=0.080
#FF0000	5	0	0.0145836926544877	0.321199332977297	0.321199332977297	19862 BIC	BIC	FPR=0.080
#FF0000	5	0.0145836926544877	0.0521674705211635	0.276485798745627	0.276485798745627	2808851 BIC	BIC	FPR=0.080
#FF0000	5	0.0521674705211635	0.361290490482945	0.25456915608298	0.25456915608298	9996382 BIC	BIC	FPR=0.080
#FF0000	5	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 BIC	BIC	FPR=0.080
#FF0000	5	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 BIC	BIC	FPR=0.080
#FF0000	5	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 BIC	BIC	FPR=0.080
#FF0000	5	0.530807102906497	0.882987262179246	0.255530899681686	0.255530899681686	101531544 BIC	BIC	FPR=0.080
#FF0000	5	0.882987262179246	1	0.271115219452649	0.271115219452649	168882565 BIC	BIC	FPR=0.080
#00BFFF	2	0	0.0145836926544877	0.321199332977297	0.321199332977297	19862 AIC	AIC	FPR=0.100
#00BFFF	2	0.0145836926544877	0.0521674705211635	0.276485798745627	0.276485798745627	2808851 AIC	AIC	FPR=0.100
#00BFFF	2	0.0521674705211635	0.102347054057366	0.252014746433281	0.252014746433281	9996382 AIC	AIC	FPR=0.100
#00BFFF	2	0.102347054057366	0.10257128509894	0.578201872459156	0.578201872459156	19592738 AIC	AIC	FPR=0.100
#00BFFF	2	0.10257128509894	0.125729950946309	0.257365818041996	0.257365818041996	19635620 AIC	AIC	FPR=0.100
#00BFFF	2	0.125729950946309	0.125929427784469	0.574064587851904	0.574064587851904	24064489 AIC	AIC	FPR=0.100
#00BFFF	2	0.125929427784469	0.218636392899888	0.25895792444853	0.25895792444853	24102637 AIC	AIC	FPR=0.100
#00BFFF	2	0.218636392899888	0.218843085792275	0.531457967760568	0.531457967760568	41831940 AIC	AIC	FPR=0.100
#00BFFF	2	0.218843085792275	0.360861025446903	0.24963444337255	0.24963444337255	41871468 AIC	AIC	FPR=0.100
#00BFFF	2	0.360861025446903	0.361290490482945	0.436359276738131	0.436359276738131	69031014 AIC	AIC	FPR=0.100
#00BFFF	2	0.361290490482945	0.361519594975635	0.893208793364641	0.893208793364641	69113145 AIC	AIC	FPR=0.100
#00BFFF	2	0.361519594975635	0.530620452866177	0.25465409771612	0.25465409771612	69156959 AIC	AIC	FPR=0.100
#00BFFF	2	0.530620452866177	0.530807102906497	1.00000000000001	1.00000000000001	101495849 AIC	AIC	FPR=0.100
#00BFFF	2	0.530807102906497	0.726364902015814	0.25272879906347	0.25272879906347	101531544 AIC	AIC	FPR=0.100
#00BFFF	2	0.726364902015814	0.742441125677687	0.289601146638127	0.289601146638127	138930066 AIC	AIC	FPR=0.100
#00BFFF	2	0.742441125677687	0.957085675814434	0.259648604411002	0.259648604411002	142004487 AIC	AIC	FPR=0.100
#00BFFF	2	0.957085675814434	0.97900441438457	0.289724995860951	0.289724995860951	183053164 AIC	AIC	FPR=0.100
#00BFFF	2	0.97900441438457	0.979243919407593	0.566276116881576	0.566276116881576	187244909 AIC	AIC	FPR=0.100
#00BFFF	2	0.979243919407593	0.9991117194117	0.25629446746314	0.25629446746314	187290712 AIC	AIC	FPR=0.100
#00BFFF	2	0.9991117194117	1	0.359479024751774	0.359479024751774	191090235 AIC	AIC	FPR=0.100
#FF0000	5	0	0.0145836926544877	0.321199332977297	0.321199332977297	19862 BIC	BIC	FPR=0.100
#FF0000	5	0.0145836926544877	0.0521674705211635	0.276485798745627	0.276485798745627	2808851 BIC	BIC	FPR=0.100
#FF0000	5	0.0521674705211635	0.360861025446903	0.254306832676551	0.254306832676551	9996382 BIC	BIC	FPR=0.100
#FF0000	5	0.360861025446903	0.361290490482945	0.436359276738131	0.436359276738131	69031014 BIC	BIC	FPR=0.100
